14.142136 0.000000
14.139034 0.296171
14.129731 0.592211
14.114229 0.887992
14.092537 1.183383
14.064664 1.478256
14.030621 1.772480
13.990424 2.065926
13.944090 2.358466
13.891640 2.649972
13.833096 2.940315
13.768485 3.229369
13.697834 3.517006
13.621176 3.803101
13.538542 4.087527
13.449970 4.370160
13.355499 4.650877
13.255169 4.929553
13.149025 5.206067
13.037114 5.480298
12.919484 5.752125
12.796187 6.021428
12.667277 6.288091
12.532811 6.551995
12.392848 6.813026
12.247449 7.071068
12.096677 7.326008
11.940600 7.577735
11.779285 7.826138
11.612803 8.071109
11.441228 8.312539
11.264634 8.550323
11.083099 8.784356
10.896703 9.014537
10.705527 9.240763
10.509655 9.462936
10.309173 9.680958
10.104170 9.894734
9.894734 10.104170
9.680958 10.309173
9.462936 10.509655
9.240763 10.705527
9.014537 10.896703
8.784356 11.083099
8.550323 11.264634
8.312539 11.441228
8.071109 11.612803
7.826138 11.779285
7.577735 11.940600
7.326008 12.096677
7.071068 12.247449
6.813026 12.392848
6.551995 12.532811
6.288091 12.667277
6.021428 12.796187
5.752125 12.919484
5.480298 13.037114
5.206067 13.149025
4.929553 13.255169
4.650877 13.355499
4.370160 13.449970
4.087527 13.538542
3.803101 13.621176
3.517006 13.697834
3.229369 13.768485
2.940315 13.833096
2.649972 13.891640
2.358466 13.944090
2.065926 13.990424
1.772480 14.030621
1.478256 14.064664
1.183383 14.092537
0.887992 14.114229
0.592211 14.129731
0.296171 14.139034
0.000000 14.142136
-0.296171 14.139034
-0.592211 14.129731
-0.887992 14.114229
-1.183383 14.092537
-1.478256 14.064664
-1.772480 14.030621
-2.065926 13.990424
-2.358466 13.944090
-2.649972 13.891640
-2.940315 13.833096
-3.229369 13.768485
-3.517006 13.697834
-3.803101 13.621176
-4.087527 13.538542
-4.370160 13.449970
-4.650877 13.355499
-4.929553 13.255169
-5.206067 13.149025
-5.480298 13.037114
-5.752125 12.919484
-6.021428 12.796187
-6.288091 12.667277
-6.551995 12.532811
-6.813026 12.392848
-7.071068 12.247449
-7.326008 12.096677
-7.577735 11.940600
-7.826138 11.779285
-8.071109 11.612803
-8.312539 11.441228
-8.550323 11.264634
-8.784356 11.083099
-9.014537 10.896703
-9.240763 10.705527
-9.462936 10.509655
-9.680958 10.309173
-9.894734 10.104170
-10.104170 9.894734
-10.309173 9.680958
-10.509655 9.462936
-10.705527 9.240763
-10.896703 9.014537
-11.083099 8.784356
-11.264634 8.550323
-11.441228 8.312539
-11.612803 8.071109
-11.779285 7.826138
-11.940600 7.577735
-12.096677 7.326008
-12.247449 7.071068
-12.392848 6.813026
-12.532811 6.551995
-12.667277 6.288091
-12.796187 6.021428
-12.919484 5.752125
-13.037114 5.480298
-13.149025 5.206067
-13.255169 4.929553
-13.355499 4.650877
-13.449970 4.370160
-13.538542 4.087527
-13.621176 3.803101
-13.697834 3.517006
-13.768485 3.229369
-13.833096 2.940315
-13.891640 2.649972
-13.944090 2.358466
-13.990424 2.065926
-14.030621 1.772480
-14.064664 1.478256
-14.092537 1.183383
-14.114229 0.887992
-14.129731 0.592211
-14.139034 0.296171
-14.142136 0.000000
-14.139034 -0.296171
-14.129731 -0.592211
-14.114229 -0.887992
-14.092537 -1.183383
-14.064664 -1.478256
-14.030621 -1.772480
-13.990424 -2.065926
-13.944090 -2.358466
-13.891640 -2.649972
-13.833096 -2.940315
-13.768485 -3.229369
-13.697834 -3.517006
-13.621176 -3.803101
-13.538542 -4.087527
-13.449970 -4.370160
-13.355499 -4.650877
-13.255169 -4.929553
-13.149025 -5.206067
-13.037114 -5.480298
-12.919484 -5.752125
-12.796187 -6.021428
-12.667277 -6.288091
-12.532811 -6.551995
-12.392848 -6.813026
-12.247449 -7.071068
-12.096677 -7.326008
-11.940600 -7.577735
-11.779285 -7.826138
-11.612803 -8.071109
-11.441228 -8.312539
-11.264634 -8.550323
-11.083099 -8.784356
-10.896703 -9.014537
-10.705527 -9.240763
-10.509655 -9.462936
-10.309173 -9.680958
-10.104170 -9.894734
-9.894734 -10.104170
-9.680958 -10.309173
-9.462936 -10.509655
-9.240763 -10.705527
-9.014537 -10.896703
-8.784356 -11.083099
-8.550323 -11.264634
-8.312539 -11.441228
-8.071109 -11.612803
-7.826138 -11.779285
-7.577735 -11.940600
-7.326008 -12.096677
-7.071068 -12.247449
-6.813026 -12.392848
-6.551995 -12.532811
-6.288091 -12.667277
-6.021428 -12.796187
-5.752125 -12.919484
-5.480298 -13.037114
-5.206067 -13.149025
-4.929553 -13.255169
-4.650877 -13.355499
-4.370160 -13.449970
-4.087527 -13.538542
-3.803101 -13.621176
-3.517006 -13.697834
-3.229369 -13.768485
-2.940315 -13.833096
-2.649972 -13.891640
-2.358466 -13.944090
-2.065926 -13.990424
-1.772480 -14.030621
-1.478256 -14.064664
-1.183383 -14.092537
-0.887992 -14.114229
-0.592211 -14.129731
-0.296171 -14.139034
-0.000000 -14.142136
0.296171 -14.139034
0.592211 -14.129731
0.887992 -14.114229
1.183383 -14.092537
1.478256 -14.064664
1.772480 -14.030621
2.065926 -13.990424
2.358466 -13.944090
2.649972 -13.891640
2.940315 -13.833096
3.229369 -13.768485
3.517006 -13.697834
3.803101 -13.621176
4.087527 -13.538542
4.370160 -13.449970
4.650877 -13.355499
4.929553 -13.255169
5.206067 -13.149025
5.480298 -13.037114
5.752125 -12.919484
6.021428 -12.796187
6.288091 -12.667277
6.551995 -12.532811
6.813026 -12.392848
7.071068 -12.247449
7.326008 -12.096677
7.577735 -11.940600
7.826138 -11.779285
8.071109 -11.612803
8.312539 -11.441228
8.550323 -11.264634
8.784356 -11.083099
9.014537 -10.896703
9.240763 -10.705527
9.462936 -10.509655
9.680958 -10.309173
9.894734 -10.104170
10.104170 -9.894734
10.309173 -9.680958
10.509655 -9.462936
10.705527 -9.240763
10.896703 -9.014537
11.083099 -8.784356
11.264634 -8.550323
11.441228 -8.312539
11.612803 -8.071109
11.779285 -7.826138
11.940600 -7.577735
12.096677 -7.326008
12.247449 -7.071068
12.392848 -6.813026
12.532811 -6.551995
12.667277 -6.288091
12.796187 -6.021428
12.919484 -5.752125
13.037114 -5.480298
13.149025 -5.206067
13.255169 -4.929553
13.355499 -4.650877
13.449970 -4.370160
13.538542 -4.087527
13.621176 -3.803101
13.697834 -3.517006
13.768485 -3.229369
13.833096 -2.940315
13.891640 -2.649972
13.944090 -2.358466
13.990424 -2.065926
14.030621 -1.772480
14.064664 -1.478256
14.092537 -1.183383
14.114229 -0.887992
14.129731 -0.592211
14.139034 -0.296171
