8.660254 0.000000
8.658355 0.181367
8.652658 0.362654
8.643165 0.543782
8.629881 0.724671
8.612812 0.905243
8.591965 1.085418
8.567350 1.265116
8.538976 1.444260
8.506857 1.622770
8.471007 1.800568
8.431441 1.977577
8.388176 2.153718
8.341233 2.328914
8.290630 2.503089
8.236391 2.676166
8.178539 2.848069
8.117100 3.018722
8.052101 3.188052
7.983569 3.355983
7.911536 3.522443
7.836032 3.687357
7.757091 3.850654
7.674748 4.012261
7.589038 4.172109
7.500000 4.330127
7.407672 4.486245
7.312094 4.640396
7.213310 4.792511
7.111361 4.942524
7.006293 5.090370
6.898151 5.235982
6.786984 5.379298
6.672840 5.520254
6.555769 5.658788
6.435823 5.794841
6.313053 5.928352
6.187515 6.059262
6.059262 6.187515
5.928352 6.313053
5.794841 6.435823
5.658788 6.555769
5.520254 6.672840
5.379298 6.786984
5.235982 6.898151
5.090370 7.006293
4.942524 7.111361
4.792511 7.213310
4.640396 7.312094
4.486245 7.407672
4.330127 7.500000
4.172109 7.589038
4.012261 7.674748
3.850654 7.757091
3.687357 7.836032
3.522443 7.911536
3.355983 7.983569
3.188052 8.052101
3.018722 8.117100
2.848069 8.178539
2.676166 8.236391
2.503089 8.290630
2.328914 8.341233
2.153718 8.388176
1.977577 8.431441
1.800568 8.471007
1.622770 8.506857
1.444260 8.538976
1.265116 8.567350
1.085418 8.591965
0.905243 8.612812
0.724671 8.629881
0.543782 8.643165
0.362654 8.652658
0.181367 8.658355
0.000000 8.660254
-0.181367 8.658355
-0.362654 8.652658
-0.543782 8.643165
-0.724671 8.629881
-0.905243 8.612812
-1.085418 8.591965
-1.265116 8.567350
-1.444260 8.538976
-1.622770 8.506857
-1.800568 8.471007
-1.977577 8.431441
-2.153718 8.388176
-2.328914 8.341233
-2.503089 8.290630
-2.676166 8.236391
-2.848069 8.178539
-3.018722 8.117100
-3.188052 8.052101
-3.355983 7.983569
-3.522443 7.911536
-3.687357 7.836032
-3.850654 7.757091
-4.012261 7.674748
-4.172109 7.589038
-4.330127 7.500000
-4.486245 7.407672
-4.640396 7.312094
-4.792511 7.213310
-4.942524 7.111361
-5.090370 7.006293
-5.235982 6.898151
-5.379298 6.786984
-5.520254 6.672840
-5.658788 6.555769
-5.794841 6.435823
-5.928352 6.313053
-6.059262 6.187515
-6.187515 6.059262
-6.313053 5.928352
-6.435823 5.794841
-6.555769 5.658788
-6.672840 5.520254
-6.786984 5.379298
-6.898151 5.235982
-7.006293 5.090370
-7.111361 4.942524
-7.213310 4.792511
-7.312094 4.640396
-7.407672 4.486245
-7.500000 4.330127
-7.589038 4.172109
-7.674748 4.012261
-7.757091 3.850654
-7.836032 3.687357
-7.911536 3.522443
-7.983569 3.355983
-8.052101 3.188052
-8.117100 3.018722
-8.178539 2.848069
-8.236391 2.676166
-8.290630 2.503089
-8.341233 2.328914
-8.388176 2.153718
-8.431441 1.977577
-8.471007 1.800568
-8.506857 1.622770
-8.538976 1.444260
-8.567350 1.265116
-8.591965 1.085418
-8.612812 0.905243
-8.629881 0.724671
-8.643165 0.543782
-8.652658 0.362654
-8.658355 0.181367
-8.660254 0.000000
-8.658355 -0.181367
-8.652658 -0.362654
-8.643165 -0.543782
-8.629881 -0.724671
-8.612812 -0.905243
-8.591965 -1.085418
-8.567350 -1.265116
-8.538976 -1.444260
-8.506857 -1.622770
-8.471007 -1.800568
-8.431441 -1.977577
-8.388176 -2.153718
-8.341233 -2.328914
-8.290630 -2.503089
-8.236391 -2.676166
-8.178539 -2.848069
-8.117100 -3.018722
-8.052101 -3.188052
-7.983569 -3.355983
-7.911536 -3.522443
-7.836032 -3.687357
-7.757091 -3.850654
-7.674748 -4.012261
-7.589038 -4.172109
-7.500000 -4.330127
-7.407672 -4.486245
-7.312094 -4.640396
-7.213310 -4.792511
-7.111361 -4.942524
-7.006293 -5.090370
-6.898151 -5.235982
-6.786984 -5.379298
-6.672840 -5.520254
-6.555769 -5.658788
-6.435823 -5.794841
-6.313053 -5.928352
-6.187515 -6.059262
-6.059262 -6.187515
-5.928352 -6.313053
-5.794841 -6.435823
-5.658788 -6.555769
-5.520254 -6.672840
-5.379298 -6.786984
-5.235982 -6.898151
-5.090370 -7.006293
-4.942524 -7.111361
-4.792511 -7.213310
-4.640396 -7.312094
-4.486245 -7.407672
-4.330127 -7.500000
-4.172109 -7.589038
-4.012261 -7.674748
-3.850654 -7.757091
-3.687357 -7.836032
-3.522443 -7.911536
-3.355983 -7.983569
-3.188052 -8.052101
-3.018722 -8.117100
-2.848069 -8.178539
-2.676166 -8.236391
-2.503089 -8.290630
-2.328914 -8.341233
-2.153718 -8.388176
-1.977577 -8.431441
-1.800568 -8.471007
-1.622770 -8.506857
-1.444260 -8.538976
-1.265116 -8.567350
-1.085418 -8.591965
-0.905243 -8.612812
-0.724671 -8.629881
-0.543782 -8.643165
-0.362654 -8.652658
-0.181367 -8.658355
-0.000000 -8.660254
0.181367 -8.658355
0.362654 -8.652658
0.543782 -8.643165
0.724671 -8.629881
0.905243 -8.612812
1.085418 -8.591965
1.265116 -8.567350
1.444260 -8.538976
1.622770 -8.506857
1.800568 -8.471007
1.977577 -8.431441
2.153718 -8.388176
2.328914 -8.341233
2.503089 -8.290630
2.676166 -8.236391
2.848069 -8.178539
3.018722 -8.117100
3.188052 -8.052101
3.355983 -7.983569
3.522443 -7.911536
3.687357 -7.836032
3.850654 -7.757091
4.012261 -7.674748
4.172109 -7.589038
4.330127 -7.500000
4.486245 -7.407672
4.640396 -7.312094
4.792511 -7.213310
4.942524 -7.111361
5.090370 -7.006293
5.235982 -6.898151
5.379298 -6.786984
5.520254 -6.672840
5.658788 -6.555769
5.794841 -6.435823
5.928352 -6.313053
6.059262 -6.187515
6.187515 -6.059262
6.313053 -5.928352
6.435823 -5.794841
6.555769 -5.658788
6.672840 -5.520254
6.786984 -5.379298
6.898151 -5.235982
7.006293 -5.090370
7.111361 -4.942524
7.213310 -4.792511
7.312094 -4.640396
7.407672 -4.486245
7.500000 -4.330127
7.589038 -4.172109
7.674748 -4.012261
7.757091 -3.850654
7.836032 -3.687357
7.911536 -3.522443
7.983569 -3.355983
8.052101 -3.188052
8.117100 -3.018722
8.178539 -2.848069
8.236391 -2.676166
8.290630 -2.503089
8.341233 -2.328914
8.388176 -2.153718
8.431441 -1.977577
8.471007 -1.800568
8.506857 -1.622770
8.538976 -1.444260
8.567350 -1.265116
8.591965 -1.085418
8.612812 -0.905243
8.629881 -0.724671
8.643165 -0.543782
8.652658 -0.362654
8.658355 -0.181367
