2.35000e-03 9.99998e-01 -1.55112e-04
2.40000e-03 9.99998e-01 -1.65197e-04
2.45000e-03 9.99998e-01 -1.75707e-04
2.50000e-03 9.99998e-01 -1.86652e-04
2.55000e-03 9.99997e-01 -1.98041e-04
2.60000e-03 9.99997e-01 -2.09881e-04
2.65000e-03 9.99997e-01 -2.22181e-04
2.70000e-03 9.99997e-01 -2.34951e-04
2.75000e-03 9.99997e-01 -2.48198e-04
2.80000e-03 9.99996e-01 -2.61931e-04
2.85000e-03 9.99996e-01 -2.76158e-04
2.90000e-03 9.99996e-01 -2.90889e-04
2.95000e-03 9.99995e-01 -3.06131e-04
3.00000e-03 9.99995e-01 -3.21892e-04
3.05000e-03 9.99995e-01 -3.38183e-04
3.10000e-03 9.99994e-01 -3.55009e-04
3.15000e-03 9.99994e-01 -3.72381e-04
3.20000e-03 9.99994e-01 -3.90307e-04
3.25000e-03 9.99993e-01 -4.08794e-04
3.30000e-03 9.99993e-01 -4.27852e-04
3.35000e-03 9.99992e-01 -4.47488e-04
3.40000e-03 9.99992e-01 -4.67711e-04
3.45000e-03 9.99992e-01 -4.88529e-04
3.50000e-03 9.99991e-01 -5.09950e-04
3.55000e-03 9.99991e-01 -5.31982e-04
3.60000e-03 9.99990e-01 -5.54635e-04
3.65000e-03 9.99989e-01 -5.77915e-04
3.70000e-03 9.99989e-01 -6.01831e-04
3.75000e-03 9.99988e-01 -6.26392e-04
3.80000e-03 9.99988e-01 -6.51605e-04
3.85000e-03 9.99987e-01 -6.77478e-04
3.90000e-03 9.99986e-01 -7.04019e-04
3.95000e-03 9.99986e-01 -7.31237e-04
4.00000e-03 9.99985e-01 -7.59140e-04
4.05000e-03 9.99984e-01 -7.87735e-04
4.10000e-03 9.99983e-01 -8.17030e-04
4.15000e-03 9.99982e-01 -8.47034e-04
4.20000e-03 9.99981e-01 -8.77754e-04
4.25000e-03 9.99981e-01 -9.09199e-04
4.30000e-03 9.99980e-01 -9.41375e-04
4.35000e-03 9.99979e-01 -9.74291e-04
4.40000e-03 9.99978e-01 -1.00796e-03
4.45000e-03 9.99977e-01 -1.04237e-03
4.50000e-03 9.99976e-01 -1.07756e-03
4.55000e-03 9.99975e-01 -1.11351e-03
4.60000e-03 9.99973e-01 -1.15024e-03
4.65000e-03 9.99972e-01 -1.18776e-03
4.70000e-03 9.99971e-01 -1.22607e-03
4.75000e-03 9.99970e-01 -1.26519e-03
4.80000e-03 9.99969e-01 -1.30511e-03
4.85000e-03 9.99967e-01 -1.34585e-03
4.90000e-03 9.99966e-01 -1.38741e-03
4.95000e-03 9.99964e-01 -1.42981e-03
5.00000e-03 9.99963e-01 -1.47304e-03
5.05000e-03 9.99961e-01 -1.51713e-03
5.10000e-03 9.99960e-01 -1.56206e-03
5.15000e-03 9.99958e-01 -1.60786e-03
5.20000e-03 9.99957e-01 -1.65452e-03
5.25000e-03 9.99955e-01 -1.70206e-03
5.30000e-03 9.99953e-01 -1.75049e-03
5.35000e-03 9.99952e-01 -1.79980e-03
5.40000e-03 9.99950e-01 -1.85002e-03
5.45000e-03 9.99948e-01 -1.90114e-03
5.50000e-03 9.99946e-01 -1.95317e-03
5.55000e-03 9.99944e-01 -2.00611e-03
5.60000e-03 9.99942e-01 -2.05999e-03
5.65000e-03 9.99940e-01 -2.11480e-03
5.70000e-03 9.99938e-01 -2.17055e-03
5.75000e-03 9.99935e-01 -2.22724e-03
5.80000e-03 9.99933e-01 -2.28490e-03
5.85000e-03 9.99931e-01 -2.34351e-03
5.90000e-03 9.99929e-01 -2.40309e-03
5.95000e-03 9.99926e-01 -2.46364e-03
6.00000e-03 9.99924e-01 -2.52518e-03
6.05000e-03 9.99921e-01 -2.58770e-03
6.10000e-03 9.99918e-01 -2.65122e-03
6.15000e-03 9.99916e-01 -2.71574e-03
6.20000e-03 9.99913e-01 -2.78127e-03
6.25000e-03 9.99910e-01 -2.84782e-03
6.30000e-03 9.99907e-01 -2.91539e-03
6.35000e-03 9.99904e-01 -2.98398e-03
6.40000e-03 9.99901e-01 -3.05361e-03
6.45000e-03 9.99898e-01 -3.12429e-03
6.50000e-03 9.99895e-01 -3.19600e-03
6.55000e-03 9.99892e-01 -3.26878e-03
6.60000e-03 9.99889e-01 -3.34261e-03
6.65000e-03 9.99885e-01 -3.41751e-03
6.70000e-03 9.99882e-01 -3.49349e-03
6.75000e-03 9.99878e-01 -3.57054e-03
6.80000e-03 9.99875e-01 -3.64868e-03
6.85000e-03 9.99871e-01 -3.72791e-03
6.90000e-03 9.99867e-01 -3.80824e-03
6.95000e-03 9.99863e-01 -3.88967e-03
7.00000e-03 9.99859e-01 -3.97221e-03
7.05000e-03 9.99855e-01 -4.05587e-03
7.10000e-03 9.99851e-01 -4.14065e-03
7.15000e-03 9.99847e-01 -4.22656e-03
7.20000e-03 9.99843e-01 -4.31360e-03
7.25000e-03 9.99838e-01 -4.40178e-03
7.30000e-03 9.99834e-01 -4.49111e-03
7.35000e-03 9.99829e-01 -4.58159e-03
7.40000e-03 9.99825e-01 -4.67322e-03
7.45000e-03 9.99820e-01 -4.76602e-03
7.50000e-03 9.99815e-01 -4.85998e-03
7.55000e-03 9.99810e-01 -4.95512e-03
7.60000e-03 9.99805e-01 -5.05144e-03
7.65000e-03 9.99800e-01 -5.14894e-03
7.70000e-03 9.99795e-01 -5.24764e-03
7.75000e-03 9.99790e-01 -5.34753e-03
7.80000e-03 9.99784e-01 -5.44862e-03
7.85000e-03 9.99779e-01 -5.55091e-03
7.90000e-03 9.99773e-01 -5.65442e-03
7.95000e-03 9.99768e-01 -5.75915e-03
8.00000e-03 9.99762e-01 -5.86509e-03
8.05000e-03 9.99756e-01 -5.97227e-03
8.10000e-03 9.99750e-01 -6.08068e-03
8.15000e-03 9.99744e-01 -6.19032e-03
8.20000e-03 9.99737e-01 -6.30121e-03
8.25000e-03 9.99731e-01 -6.41334e-03
8.30000e-03 9.99725e-01 -6.52673e-03
8.35000e-03 9.99718e-01 -6.64138e-03
8.40000e-03 9.99711e-01 -6.75728e-03
8.45000e-03 9.99704e-01 -6.87446e-03
8.50000e-03 9.99698e-01 -6.99290e-03
8.55000e-03 9.99690e-01 -7.11262e-03
8.60000e-03 9.99683e-01 -7.23363e-03
8.65000e-03 9.99676e-01 -7.35592e-03
8.70000e-03 9.99669e-01 -7.47949e-03
8.75000e-03 9.99661e-01 -7.60437e-03
8.80000e-03 9.99653e-01 -7.73054e-03
8.85000e-03 9.99646e-01 -7.85802e-03
8.90000e-03 9.99638e-01 -7.98680e-03
8.95000e-03 9.99630e-01 -8.11690e-03
9.00000e-03 9.99621e-01 -8.24831e-03
9.05000e-03 9.99613e-01 -8.38105e-03
9.10000e-03 9.99605e-01 -8.51511e-03
9.15000e-03 9.99596e-01 -8.65050e-03
9.20000e-03 9.99587e-01 -8.78722e-03
9.25000e-03 9.99579e-01 -8.92528e-03
9.30000e-03 9.99570e-01 -9.06468e-03
9.35000e-03 9.99560e-01 -9.20542e-03
9.40000e-03 9.99551e-01 -9.34752e-03
9.45000e-03 9.99542e-01 -9.49097e-03
9.50000e-03 9.99532e-01 -9.63577e-03
9.55000e-03 9.99522e-01 -9.78194e-03
9.60000e-03 9.99513e-01 -9.92947e-03
9.65000e-03 9.99503e-01 -1.00784e-02
9.70000e-03 9.99492e-01 -1.02286e-02
9.75000e-03 9.99482e-01 -1.03803e-02
9.80000e-03 9.99472e-01 -1.05333e-02
9.85000e-03 9.99461e-01 -1.06877e-02
9.90000e-03 9.99450e-01 -1.08435e-02
9.95000e-03 9.99439e-01 -1.10007e-02
1.00000e-02 9.99428e-01 -1.11592e-02
1.00500e-02 9.99417e-01 -1.13192e-02
1.01000e-02 9.99406e-01 -1.14806e-02
1.01500e-02 9.99394e-01 -1.16433e-02
1.02000e-02 9.99382e-01 -1.18075e-02
1.02500e-02 9.99370e-01 -1.19731e-02
1.03000e-02 9.99358e-01 -1.21401e-02
1.03500e-02 9.99346e-01 -1.23085e-02
1.04000e-02 9.99334e-01 -1.24783e-02
1.04500e-02 9.99321e-01 -1.26495e-02
1.05000e-02 9.99308e-01 -1.28222e-02
1.05500e-02 9.99296e-01 -1.29963e-02
1.06000e-02 9.99282e-01 -1.31718e-02
1.06500e-02 9.99269e-01 -1.33487e-02
1.07000e-02 9.99256e-01 -1.35271e-02
1.07500e-02 9.99242e-01 -1.37069e-02
1.08000e-02 9.99228e-01 -1.38882e-02
1.08500e-02 9.99214e-01 -1.40709e-02
1.09000e-02 9.99200e-01 -1.42550e-02
1.09500e-02 9.99186e-01 -1.44406e-02
1.10000e-02 9.99171e-01 -1.46276e-02
1.10500e-02 9.99157e-01 -1.48161e-02
1.11000e-02 9.99142e-01 -1.50060e-02
1.11500e-02 9.99127e-01 -1.51974e-02
1.12000e-02 9.99111e-01 -1.53902e-02
1.12500e-02 9.99096e-01 -1.55845e-02
1.13000e-02 9.99080e-01 -1.57803e-02
1.13500e-02 9.99064e-01 -1.59775e-02
1.14000e-02 9.99048e-01 -1.61762e-02
1.14500e-02 9.99032e-01 -1.63763e-02
1.15000e-02 9.99015e-01 -1.65779e-02
1.15500e-02 9.98999e-01 -1.67810e-02
1.16000e-02 9.98982e-01 -1.69855e-02
1.16500e-02 9.98965e-01 -1.71916e-02
1.17000e-02 9.98947e-01 -1.73990e-02
1.17500e-02 9.98930e-01 -1.76080e-02
1.18000e-02 9.98912e-01 -1.78185e-02
1.18500e-02 9.98894e-01 -1.80304e-02
1.19000e-02 9.98876e-01 -1.82438e-02
1.19500e-02 9.98858e-01 -1.84587e-02
1.20000e-02 9.98839e-01 -1.86750e-02
1.20500e-02 9.98821e-01 -1.88929e-02
1.21000e-02 9.98802e-01 -1.91122e-02
1.21500e-02 9.98782e-01 -1.93330e-02
1.22000e-02 9.98763e-01 -1.95553e-02
1.22500e-02 9.98743e-01 -1.97791e-02
1.23000e-02 9.98723e-01 -2.00044e-02
1.23500e-02 9.98703e-01 -2.02311e-02
1.24000e-02 9.98683e-01 -2.04594e-02
1.24500e-02 9.98662e-01 -2.06891e-02
1.25000e-02 9.98641e-01 -2.09204e-02
1.25500e-02 9.98620e-01 -2.11531e-02
1.26000e-02 9.98599e-01 -2.13873e-02
1.26500e-02 9.98578e-01 -2.16230e-02
1.27000e-02 9.98556e-01 -2.18602e-02
1.27500e-02 9.98534e-01 -2.20989e-02
1.28000e-02 9.98512e-01 -2.23391e-02
1.28500e-02 9.98489e-01 -2.25807e-02
1.29000e-02 9.98467e-01 -2.28239e-02
1.29500e-02 9.98444e-01 -2.30686e-02
1.30000e-02 9.98420e-01 -2.33147e-02
1.30500e-02 9.98397e-01 -2.35624e-02
1.31000e-02 9.98373e-01 -2.38115e-02
1.31500e-02 9.98349e-01 -2.40622e-02
1.32000e-02 9.98325e-01 -2.43143e-02
1.32500e-02 9.98301e-01 -2.45679e-02
1.33000e-02 9.98276e-01 -2.48231e-02
1.33500e-02 9.98251e-01 -2.50797e-02
1.34000e-02 9.98226e-01 -2.53378e-02
1.34500e-02 9.98200e-01 -2.55974e-02
1.35000e-02 9.98175e-01 -2.58585e-02
1.35500e-02 9.98149e-01 -2.61211e-02
1.36000e-02 9.98122e-01 -2.63852e-02
1.36500e-02 9.98096e-01 -2.66507e-02
1.37000e-02 9.98069e-01 -2.69178e-02
1.37500e-02 9.98042e-01 -2.71863e-02
1.38000e-02 9.98015e-01 -2.74564e-02
1.38500e-02 9.97987e-01 -2.77279e-02
1.39000e-02 9.97959e-01 -2.80009e-02
1.39500e-02 9.97931e-01 -2.82754e-02
1.40000e-02 9.97903e-01 -2.85514e-02
1.40500e-02 9.97874e-01 -2.88288e-02
1.41000e-02 9.97845e-01 -2.91078e-02
1.41500e-02 9.97816e-01 -2.93882e-02
1.42000e-02 9.97786e-01 -2.96701e-02
1.42500e-02 9.97756e-01 -2.99535e-02
1.43000e-02 9.97726e-01 -3.02384e-02
1.43500e-02 9.97696e-01 -3.05247e-02
1.44000e-02 9.97665e-01 -3.08125e-02
1.44500e-02 9.97634e-01 -3.11018e-02
1.45000e-02 9.97603e-01 -3.13926e-02
1.45500e-02 9.97572e-01 -3.16848e-02
1.46000e-02 9.97540e-01 -3.19785e-02
1.46500e-02 9.97508e-01 -3.22737e-02
1.47000e-02 9.97475e-01 -3.25703e-02
1.47500e-02 9.97442e-01 -3.28684e-02
1.48000e-02 9.97409e-01 -3.31680e-02
1.48500e-02 9.97376e-01 -3.34690e-02
1.49000e-02 9.97343e-01 -3.37715e-02
1.49500e-02 9.97309e-01 -3.40754e-02
1.50000e-02 9.97274e-01 -3.43808e-02
1.50500e-02 9.97240e-01 -3.46877e-02
1.51000e-02 9.97205e-01 -3.49960e-02
1.51500e-02 9.97170e-01 -3.53057e-02
1.52000e-02 9.97134e-01 -3.56169e-02
1.52500e-02 9.97099e-01 -3.59295e-02
1.53000e-02 9.97063e-01 -3.62436e-02
1.53500e-02 9.97026e-01 -3.65591e-02
1.54000e-02 9.96989e-01 -3.68761e-02
1.54500e-02 9.96952e-01 -3.71945e-02
1.55000e-02 9.96915e-01 -3.75143e-02
1.55500e-02 9.96877e-01 -3.78355e-02
1.56000e-02 9.96839e-01 -3.81582e-02
1.56500e-02 9.96801e-01 -3.84823e-02
1.57000e-02 9.96762e-01 -3.88078e-02
1.57500e-02 9.96723e-01 -3.91347e-02
1.58000e-02 9.96684e-01 -3.94630e-02
1.58500e-02 9.96644e-01 -3.97928e-02
1.59000e-02 9.96605e-01 -4.01239e-02
1.59500e-02 9.96564e-01 -4.04565e-02
1.60000e-02 9.96524e-01 -4.07905e-02
1.60500e-02 9.96483e-01 -4.11258e-02
1.61000e-02 9.96441e-01 -4.14626e-02
1.61500e-02 9.96400e-01 -4.18008e-02
1.62000e-02 9.96358e-01 -4.21403e-02
1.62500e-02 9.96315e-01 -4.24812e-02
1.63000e-02 9.96273e-01 -4.28236e-02
1.63500e-02 9.96230e-01 -4.31673e-02
1.64000e-02 9.96186e-01 -4.35123e-02
1.64500e-02 9.96143e-01 -4.38588e-02
1.65000e-02 9.96099e-01 -4.42066e-02
1.65500e-02 9.96054e-01 -4.45558e-02
1.66000e-02 9.96010e-01 -4.49063e-02
1.66500e-02 9.95965e-01 -4.52582e-02
1.67000e-02 9.95919e-01 -4.56114e-02
1.67500e-02 9.95873e-01 -4.59660e-02
1.68000e-02 9.95827e-01 -4.63220e-02
1.68500e-02 9.95781e-01 -4.66793e-02
1.69000e-02 9.95734e-01 -4.70379e-02
1.69500e-02 9.95687e-01 -4.73979e-02
1.70000e-02 9.95639e-01 -4.77591e-02
1.70500e-02 9.95591e-01 -4.81218e-02
1.71000e-02 9.95543e-01 -4.84857e-02
1.71500e-02 9.95494e-01 -4.88510e-02
1.72000e-02 9.95445e-01 -4.92175e-02
1.72500e-02 9.95396e-01 -4.95854e-02
1.73000e-02 9.95346e-01 -4.99546e-02
1.73500e-02 9.95296e-01 -5.03251e-02
1.74000e-02 9.95245e-01 -5.06968e-02
1.74500e-02 9.95194e-01 -5.10699e-02
1.75000e-02 9.95143e-01 -5.14443e-02
1.75500e-02 9.95091e-01 -5.18199e-02
1.76000e-02 9.95039e-01 -5.21968e-02
1.76500e-02 9.94987e-01 -5.25750e-02
1.77000e-02 9.94934e-01 -5.29545e-02
1.77500e-02 9.94881e-01 -5.33352e-02
1.78000e-02 9.94828e-01 -5.37172e-02
1.78500e-02 9.94774e-01 -5.41004e-02
1.79000e-02 9.94719e-01 -5.44849e-02
1.79500e-02 9.94665e-01 -5.48706e-02
1.80000e-02 9.94610e-01 -5.52575e-02
1.80500e-02 9.94554e-01 -5.56457e-02
1.81000e-02 9.94498e-01 -5.60352e-02
1.81500e-02 9.94442e-01 -5.64258e-02
1.82000e-02 9.94386e-01 -5.68177e-02
1.82500e-02 9.94329e-01 -5.72107e-02
1.83000e-02 9.94271e-01 -5.76050e-02
1.83500e-02 9.94213e-01 -5.80005e-02
1.84000e-02 9.94155e-01 -5.83972e-02
1.84500e-02 9.94097e-01 -5.87951e-02
1.85000e-02 9.94038e-01 -5.91941e-02
1.85500e-02 9.93978e-01 -5.95943e-02
1.86000e-02 9.93918e-01 -5.99958e-02
1.86500e-02 9.93858e-01 -6.03983e-02
1.87000e-02 9.93798e-01 -6.08021e-02
1.87500e-02 9.93737e-01 -6.12070e-02
1.88000e-02 9.93675e-01 -6.16130e-02
1.88500e-02 9.93613e-01 -6.20202e-02
1.89000e-02 9.93551e-01 -6.24286e-02
1.89500e-02 9.93488e-01 -6.28380e-02
1.90000e-02 9.93425e-01 -6.32486e-02
1.90500e-02 9.93362e-01 -6.36604e-02
1.91000e-02 9.93298e-01 -6.40732e-02
1.91500e-02 9.93234e-01 -6.44872e-02
1.92000e-02 9.93169e-01 -6.49022e-02
1.92500e-02 9.93104e-01 -6.53184e-02
1.93000e-02 9.93039e-01 -6.57356e-02
1.93500e-02 9.92973e-01 -6.61539e-02
1.94000e-02 9.92906e-01 -6.65734e-02
1.94500e-02 9.92839e-01 -6.69938e-02
1.95000e-02 9.92772e-01 -6.74154e-02
1.95500e-02 9.92705e-01 -6.78380e-02
1.96000e-02 9.92637e-01 -6.82617e-02
1.96500e-02 9.92568e-01 -6.86864e-02
1.97000e-02 9.92499e-01 -6.91122e-02
1.97500e-02 9.92430e-01 -6.95389e-02
1.98000e-02 9.92360e-01 -6.99668e-02
1.98500e-02 9.92290e-01 -7.03956e-02
1.99000e-02 9.92219e-01 -7.08255e-02
1.99500e-02 9.92148e-01 -7.12563e-02
2.00000e-02 9.92077e-01 -7.16882e-02
2.00500e-02 9.92005e-01 -7.21211e-02
2.01000e-02 9.91933e-01 -7.25549e-02
2.01500e-02 9.91860e-01 -7.29898e-02
2.02000e-02 9.91787e-01 -7.34256e-02
2.02500e-02 9.91713e-01 -7.38623e-02
2.03000e-02 9.91639e-01 -7.43001e-02
2.03500e-02 9.91564e-01 -7.47388e-02
2.04000e-02 9.91489e-01 -7.51784e-02
2.04500e-02 9.91414e-01 -7.56190e-02
2.05000e-02 9.91338e-01 -7.60605e-02
2.05500e-02 9.91262e-01 -7.65029e-02
2.06000e-02 9.91185e-01 -7.69463e-02
2.06500e-02 9.91108e-01 -7.73906e-02
2.07000e-02 9.91030e-01 -7.78357e-02
2.07500e-02 9.90952e-01 -7.82818e-02
2.08000e-02 9.90874e-01 -7.87288e-02
2.08500e-02 9.90795e-01 -7.91766e-02
2.09000e-02 9.90715e-01 -7.96253e-02
2.09500e-02 9.90636e-01 -8.00749e-02
2.10000e-02 9.90555e-01 -8.05254e-02
2.10500e-02 9.90475e-01 -8.09767e-02
2.11000e-02 9.90393e-01 -8.14288e-02
2.11500e-02 9.90312e-01 -8.18818e-02
2.12000e-02 9.90230e-01 -8.23356e-02
2.12500e-02 9.90147e-01 -8.27903e-02
2.13000e-02 9.90064e-01 -8.32457e-02
2.13500e-02 9.89980e-01 -8.37020e-02
2.14000e-02 9.89897e-01 -8.41591e-02
2.14500e-02 9.89812e-01 -8.46169e-02
2.15000e-02 9.89727e-01 -8.50756e-02
2.15500e-02 9.89642e-01 -8.55350e-02
2.16000e-02 9.89556e-01 -8.59952e-02
2.16500e-02 9.89470e-01 -8.64561e-02
2.17000e-02 9.89383e-01 -8.69178e-02
2.17500e-02 9.89296e-01 -8.73803e-02
2.18000e-02 9.89209e-01 -8.78435e-02
2.18500e-02 9.89121e-01 -8.83074e-02
2.19000e-02 9.89032e-01 -8.87720e-02
2.19500e-02 9.88943e-01 -8.92374e-02
2.20000e-02 9.88854e-01 -8.97035e-02
2.20500e-02 9.88764e-01 -9.01702e-02
2.21000e-02 9.88673e-01 -9.06377e-02
2.21500e-02 9.88582e-01 -9.11058e-02
2.22000e-02 9.88491e-01 -9.15747e-02
2.22500e-02 9.88399e-01 -9.20441e-02
2.23000e-02 9.88307e-01 -9.25143e-02
2.23500e-02 9.88214e-01 -9.29851e-02
2.24000e-02 9.88121e-01 -9.34565e-02
2.24500e-02 9.88027e-01 -9.39286e-02
2.25000e-02 9.87933e-01 -9.44013e-02
2.25500e-02 9.87838e-01 -9.48746e-02
2.26000e-02 9.87743e-01 -9.53485e-02
2.26500e-02 9.87648e-01 -9.58230e-02
2.27000e-02 9.87552e-01 -9.62981e-02
2.27500e-02 9.87455e-01 -9.67738e-02
2.28000e-02 9.87358e-01 -9.72501e-02
2.28500e-02 9.87261e-01 -9.77269e-02
2.29000e-02 9.87163e-01 -9.82043e-02
2.29500e-02 9.87064e-01 -9.86823e-02
2.30000e-02 9.86965e-01 -9.91608e-02
2.30500e-02 9.86866e-01 -9.96398e-02
2.31000e-02 9.86766e-01 -1.00119e-01
2.31500e-02 9.86666e-01 -1.00599e-01
2.32000e-02 9.86565e-01 -1.01080e-01
2.32500e-02 9.86463e-01 -1.01561e-01
2.33000e-02 9.86362e-01 -1.02043e-01
2.33500e-02 9.86259e-01 -1.02525e-01
2.34000e-02 9.86157e-01 -1.03007e-01
2.34500e-02 9.86053e-01 -1.03490e-01
2.35000e-02 9.85950e-01 -1.03974e-01
2.35500e-02 9.85845e-01 -1.04458e-01
2.36000e-02 9.85741e-01 -1.04942e-01
2.36500e-02 9.85636e-01 -1.05427e-01
2.37000e-02 9.85530e-01 -1.05912e-01
2.37500e-02 9.85424e-01 -1.06397e-01
2.38000e-02 9.85317e-01 -1.06883e-01
2.38500e-02 9.85210e-01 -1.07370e-01
2.39000e-02 9.85102e-01 -1.07857e-01
2.39500e-02 9.84994e-01 -1.08344e-01
2.40000e-02 9.84886e-01 -1.08831e-01
2.40500e-02 9.84777e-01 -1.09319e-01
2.41000e-02 9.84667e-01 -1.09807e-01
2.41500e-02 9.84557e-01 -1.10296e-01
2.42000e-02 9.84446e-01 -1.10785e-01
2.42500e-02 9.84335e-01 -1.11274e-01
2.43000e-02 9.84224e-01 -1.11764e-01
2.43500e-02 9.84112e-01 -1.12254e-01
2.44000e-02 9.83999e-01 -1.12744e-01
2.44500e-02 9.83886e-01 -1.13234e-01
2.45000e-02 9.83773e-01 -1.13725e-01
2.45500e-02 9.83659e-01 -1.14216e-01
2.46000e-02 9.83544e-01 -1.14707e-01
2.46500e-02 9.83430e-01 -1.15199e-01
2.47000e-02 9.83314e-01 -1.15691e-01
2.47500e-02 9.83198e-01 -1.16183e-01
2.48000e-02 9.83082e-01 -1.16675e-01
2.48500e-02 9.82965e-01 -1.17167e-01
2.49000e-02 9.82847e-01 -1.17660e-01
2.49500e-02 9.82729e-01 -1.18153e-01
2.50000e-02 9.82611e-01 -1.18646e-01
2.50500e-02 9.82492e-01 -1.19139e-01
2.51000e-02 9.82373e-01 -1.19633e-01
2.51500e-02 9.82253e-01 -1.20126e-01
2.52000e-02 9.82133e-01 -1.20620e-01
2.52500e-02 9.82012e-01 -1.21114e-01
2.53000e-02 9.81890e-01 -1.21608e-01
2.53500e-02 9.81768e-01 -1.22102e-01
2.54000e-02 9.81646e-01 -1.22596e-01
2.54500e-02 9.81523e-01 -1.23091e-01
2.55000e-02 9.81400e-01 -1.23585e-01
2.55500e-02 9.81276e-01 -1.24080e-01
2.56000e-02 9.81152e-01 -1.24574e-01
2.56500e-02 9.81027e-01 -1.25069e-01
2.57000e-02 9.80902e-01 -1.25564e-01
2.57500e-02 9.80776e-01 -1.26059e-01
2.58000e-02 9.80650e-01 -1.26553e-01
2.58500e-02 9.80523e-01 -1.27048e-01
2.59000e-02 9.80395e-01 -1.27543e-01
2.59500e-02 9.80268e-01 -1.28038e-01
2.60000e-02 9.80139e-01 -1.28533e-01
2.60500e-02 9.80011e-01 -1.29028e-01
2.61000e-02 9.79881e-01 -1.29523e-01
2.61500e-02 9.79751e-01 -1.30018e-01
2.62000e-02 9.79621e-01 -1.30513e-01
2.62500e-02 9.79490e-01 -1.31008e-01
2.63000e-02 9.79359e-01 -1.31503e-01
2.63500e-02 9.79227e-01 -1.31998e-01
2.64000e-02 9.79095e-01 -1.32492e-01
2.64500e-02 9.78962e-01 -1.32987e-01
2.65000e-02 9.78829e-01 -1.33482e-01
2.65500e-02 9.78696e-01 -1.33976e-01
2.66000e-02 9.78561e-01 -1.34470e-01
2.66500e-02 9.78427e-01 -1.34965e-01
2.67000e-02 9.78291e-01 -1.35459e-01
2.67500e-02 9.78156e-01 -1.35953e-01
2.68000e-02 9.78019e-01 -1.36447e-01
2.68500e-02 9.77883e-01 -1.36940e-01
2.69000e-02 9.77746e-01 -1.37434e-01
2.69500e-02 9.77608e-01 -1.37927e-01
2.70000e-02 9.77470e-01 -1.38421e-01
2.70500e-02 9.77331e-01 -1.38914e-01
2.71000e-02 9.77192e-01 -1.39407e-01
2.71500e-02 9.77052e-01 -1.39899e-01
2.72000e-02 9.76912e-01 -1.40392e-01
2.72500e-02 9.76771e-01 -1.40884e-01
2.73000e-02 9.76630e-01 -1.41376e-01
2.73500e-02 9.76489e-01 -1.41868e-01
2.74000e-02 9.76347e-01 -1.42359e-01
2.74500e-02 9.76204e-01 -1.42851e-01
2.75000e-02 9.76061e-01 -1.43342e-01
2.75500e-02 9.75917e-01 -1.43832e-01
2.76000e-02 9.75773e-01 -1.44323e-01
2.76500e-02 9.75629e-01 -1.44813e-01
2.77000e-02 9.75484e-01 -1.45303e-01
2.77500e-02 9.75338e-01 -1.45792e-01
2.78000e-02 9.75192e-01 -1.46282e-01
2.78500e-02 9.75045e-01 -1.46771e-01
2.79000e-02 9.74898e-01 -1.47259e-01
2.79500e-02 9.74751e-01 -1.47747e-01
2.80000e-02 9.74603e-01 -1.48235e-01
